"flow_score","participant_id","var_mood","var_tempo","level_extreme","companionship",".fitted",".resid",".hat",".cooksd",".fixed",".mu",".offset",".sqrtXwt",".sqrtrwt",".weights",".wtres"
-0.851579439359406,4,"high","low","not_extreme",0.827064884403078,0.0570872074556615,-0.908666646815067,0.0298849593701071,0.00373415610213368,-0.071289784799468,0.0570872074556615,0,1,1,1,-0.908666646815067
1.11658376303406,4,"high","low","not_extreme",0.827064884403078,0.0570872074556615,1.05949655557839,0.0298849593701071,0.00507671043564479,-0.071289784799468,0.0570872074556615,0,1,1,1,1.05949655557839
1.11658376303406,4,"high","low","not_extreme",0.827064884403078,0.0570872074556615,1.05949655557839,0.0298849593701071,0.00507671043564479,-0.071289784799468,0.0570872074556615,0,1,1,1,1.05949655557839
1.11658376303406,4,"high","low","not_extreme",0.827064884403078,0.0570872074556615,1.05949655557839,0.0298849593701071,0.00507671043564479,-0.071289784799468,0.0570872074556615,0,1,1,1,1.05949655557839
-0.851579439359406,4,"high","low","not_extreme",0.827064884403078,0.0570872074556615,-0.908666646815067,0.0298849593701071,0.00373415610213368,-0.071289784799468,0.0570872074556615,0,1,1,1,-0.908666646815067
1.11658376303406,4,"high","low","not_extreme",0.827064884403078,0.0570872074556615,1.05949655557839,0.0298849593701071,0.00507671043564479,-0.071289784799468,0.0570872074556615,0,1,1,1,1.05949655557839
-0.851579439359406,4,"high","low","not_extreme",0.827064884403078,0.0570872074556615,-0.908666646815067,0.0298849593701071,0.00373415610213368,-0.071289784799468,0.0570872074556615,0,1,1,1,-0.908666646815067
-0.851579439359406,4,"high","low","not_extreme",0.827064884403078,0.0570872074556615,-0.908666646815067,0.0298849593701071,0.00373415610213368,-0.071289784799468,0.0570872074556615,0,1,1,1,-0.908666646815067
-0.851579439359406,4,"high","low","not_extreme",0.827064884403078,0.0570872074556615,-0.908666646815067,0.0298849593701071,0.00373415610213368,-0.071289784799468,0.0570872074556615,0,1,1,1,-0.908666646815067
-0.851579439359406,4,"low","high","not_extreme",0.827064884403078,0.204678551980525,-1.05625799133993,0.0277380277416028,0.00466257783683788,0.076301559725396,0.204678551980525,0,1,1,1,-1.05625799133993
1.11658376303406,4,"low","high","not_extreme",0.827064884403078,0.204678551980525,0.91190521105353,0.0277380277416028,0.00347524537866936,0.076301559725396,0.204678551980525,0,1,1,1,0.91190521105353
0.447408274220278,4,"low","high","not_extreme",0.827064884403078,0.204678551980525,0.242729722239753,0.0277380277416028,0.000246224915669694,0.076301559725396,0.204678551980525,0,1,1,1,0.242729722239753
